# NEW LOG
# format=1.3.6nano
# deadtime=on
$BNRDD,3079,2018-03-20T00:28:20Z,76,3,414,A,0118.3645,N,10353.3287,E,50.10,V,2,9999*6E
$BNRDD,3079,2018-03-20T00:28:25Z,73,3,417,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*67
$BNRDD,3079,2018-03-20T00:28:30Z,73,6,423,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*61
$BNRDD,3079,2018-03-20T00:28:35Z,66,2,425,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*62
$BNRDD,3079,2018-03-20T00:28:40Z,64,6,431,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*63
$BNRDD,3079,2018-03-20T00:28:45Z,66,9,440,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6D
$BNRDD,3079,2018-03-20T00:28:50Z,63,3,443,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*65
$BNRDD,3079,2018-03-20T00:28:55Z,58,4,447,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6B
$BNRDD,3079,2018-03-20T00:29:00Z,58,4,451,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6D
$BNRDD,3079,2018-03-20T00:29:05Z,53,4,455,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*67
$BNRDD,3079,2018-03-20T00:29:10Z,50,1,456,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*66
$BNRDD,3079,2018-03-20T00:29:15Z,49,4,460,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6B
$BNRDD,3079,2018-03-20T00:29:20Z,48,2,462,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*68
$BNRDD,3079,2018-03-20T00:29:25Z,54,9,471,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*69
$BNRDD,3079,2018-03-20T00:29:30Z,56,8,479,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*66
$BNRDD,3079,2018-03-20T00:29:35Z,58,4,483,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*64
$BNRDD,3079,2018-03-20T00:29:40Z,53,1,484,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6F
$BNRDD,3079,2018-03-20T00:29:45Z,50,6,490,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6B
$BNRDD,3079,2018-03-20T00:29:50Z,50,3,493,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*69
$BNRDD,3079,2018-03-20T00:29:55Z,55,9,502,A,0118.3626,N,10353.3321,E,50.10,V,0,9999*6A
$BNRDD,3079,2018-03-20T00:30:00Z,59,8,510,A,0118.3853,N,10353.2499,E,45.10,A,7,110*41
$BNRDD,3079,2018-03-20T00:30:05Z,63,8,518,A,0118.3965,N,10353.2598,E,14.90,A,6,116*4A
$BNRDD,3079,2018-03-20T00:30:10Z,63,1,519,A,0118.3996,N,10353.2598,E,9.70,A,6,129*74
$BNRDD,3079,2018-03-20T00:30:15Z,69,10,529,A,0118.4011,N,10353.2588,E,5.30,A,6,116*4C
$BNRDD,3079,2018-03-20T00:30:20Z,70,3,532,A,0118.4023,N,10353.2593,E,2.20,A,6,116*77
$BNRDD,3079,2018-03-20T00:30:25Z,65,4,536,A,0118.4053,N,10353.2615,E,-2.70,A,6,116*57
$BNRDD,3079,2018-03-20T00:30:30Z,62,5,541,A,0118.4082,N,10353.2663,E,-3.70,A,6,118*57
$BNRDD,3079,2018-03-20T00:30:35Z,61,3,544,A,0118.4113,N,10353.2710,E,-5.00,A,6,118*5F
$BNRDD,3079,2018-03-20T00:30:40Z,65,5,549,A,0118.4152,N,10353.2768,E,-3.90,A,6,118*57
$BNRDD,3079,2018-03-20T00:30:45Z,65,6,555,A,0118.4181,N,10353.2822,E,-1.10,A,6,118*59
$BNRDD,3079,2018-03-20T00:30:50Z,69,7,562,A,0118.4210,N,10353.2870,E,0.60,A,6,118*73
$BNRDD,3079,2018-03-20T00:30:55Z,63,3,565,A,0118.4247,N,10353.2904,E,1.10,A,6,118*79
$BNRDD,3079,2018-03-20T00:31:00Z,63,8,573,A,0118.4256,N,10353.2915,E,1.70,A,6,119*73
$BNRDD,3079,2018-03-20T00:31:05Z,63,8,581,A,0118.4261,N,10353.2934,E,2.40,A,7,111*75
$BNRDD,3079,2018-03-20T00:31:10Z,66,4,585,A,0118.4283,N,10353.2942,E,2.70,A,7,124*74
$BNRDD,3079,2018-03-20T00:31:15Z,62,6,591,A,0118.4276,N,10353.2928,E,1.60,A,7,111*70
$BNRDD,3079,2018-03-20T00:31:20Z,65,6,597,A,0118.4295,N,10353.2923,E,0.60,A,6,126*75
$BNRDD,3079,2018-03-20T00:31:25Z,62,1,598,A,0118.4322,N,10353.2897,E,0.10,A,8,104*75
$BNRDD,3079,2018-03-20T00:31:30Z,61,4,602,A,0118.4362,N,10353.2880,E,0.30,A,8,107*74
$BNRDD,3079,2018-03-20T00:31:35Z,62,4,606,A,0118.4394,N,10353.2852,E,-0.70,A,7,124*57
$BNRDD,3079,2018-03-20T00:31:40Z,60,3,609,A,0118.4428,N,10353.2824,E,-1.00,A,7,124*58
$BNRDD,3079,2018-03-20T00:31:45Z,58,4,613,A,0118.4442,N,10353.2823,E,-0.40,A,7,111*52
$BNRDD,3079,2018-03-20T00:31:50Z,55,4,617,A,0118.4484,N,10353.2811,E,-0.50,A,7,124*53
$BNRDD,3079,2018-03-20T00:31:55Z,56,4,621,A,0118.4516,N,10353.2810,E,2.90,A,7,124*78
$BNRDD,3079,2018-03-20T00:32:00Z,56,8,629,A,0118.4615,N,10353.2852,E,12.20,A,5,172*42
$BNRDD,3079,2018-03-20T00:32:05Z,52,4,633,A,0118.4627,N,10353.2817,E,14.40,A,5,168*4F
$BNRDD,3079,2018-03-20T00:32:10Z,52,4,637,A,0118.4627,N,10353.2765,E,16.30,A,5,168*40
$BNRDD,3079,2018-03-20T00:32:15Z,52,6,643,A,0118.4634,N,10353.2741,E,17.10,A,6,167*4F
$BNRDD,3079,2018-03-20T00:32:20Z,49,3,646,A,0118.4677,N,10353.2760,E,16.40,A,5,173*45
$BNRDD,3079,2018-03-20T00:32:25Z,53,5,651,A,0118.4768,N,10353.2801,E,17.80,A,6,173*42
$BNRDD,3079,2018-03-20T00:32:30Z,55,6,657,A,0118.4884,N,10353.2858,E,21.80,A,6,167*44
$BNRDD,3079,2018-03-20T00:32:35Z,57,6,663,A,0118.4883,N,10353.2848,E,22.70,A,7,156*4D
$BNRDD,3079,2018-03-20T00:32:40Z,57,3,666,A,0118.4911,N,10353.2884,E,28.10,A,7,157*48
$BNRDD,3079,2018-03-20T00:32:45Z,56,3,669,A,0118.4945,N,10353.2933,E,30.50,A,7,157*42
$BNRDD,3079,2018-03-20T00:32:50Z,55,3,672,A,0118.4983,N,10353.3008,E,31.60,A,7,157*47
$BNRDD,3079,2018-03-20T00:32:55Z,55,4,676,A,0118.5021,N,10353.3108,E,28.90,A,7,157*47
